country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Singapore,SGP,2021-02-09,,,,,9375.0,,,,1602.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-10,256000.0,250000.0,6000.0,,9375.0,4.38,4.27,0.1,1602.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-11,,,,,9893.0,,,,1691.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-12,,,,,10411.0,,,,1780.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-13,,,,,10929.0,,,,1868.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-14,,,,,11446.0,,,,1956.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-15,,,,,11964.0,,,,2045.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-16,,,,,12482.0,,,,2134.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-17,,,,,13000.0,,,,2222.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Singapore,SGP,2021-02-18,360000.0,250000.0,110000.0,,13000.0,6.15,4.27,1.88,2222.0,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/start-of-covid-19-vaccination-for-seniors
Slovakia,SVK,2021-01-04,0.0,0.0,,,,0.0,0.0,,,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-05,425.0,425.0,,425.0,425.0,0.01,0.01,,78.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-06,6618.0,6618.0,,6193.0,3309.0,0.12,0.12,,606.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-07,13661.0,13661.0,,7043.0,4554.0,0.25,0.25,,834.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-08,20702.0,20702.0,,7041.0,5176.0,0.38,0.38,,948.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-09,22311.0,22311.0,,1609.0,4462.0,0.41,0.41,,817.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-10,25356.0,25356.0,,3045.0,4226.0,0.46,0.46,,774.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-11,29411.0,29411.0,,4055.0,4202.0,0.54,0.54,,770.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-12,39977.0,39977.0,,10566.0,5650.0,0.73,0.73,,1035.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-13,46727.0,46727.0,,6750.0,5730.0,0.86,0.86,,1050.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-14,54183.0,54183.0,,7456.0,5789.0,0.99,0.99,,1060.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-15,62037.0,62037.0,,7854.0,5905.0,1.14,1.14,,1082.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-16,63399.0,63399.0,,1362.0,5870.0,1.16,1.16,,1075.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-17,63453.0,63453.0,,54.0,5442.0,1.16,1.16,,997.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-18,72256.0,71674.0,582.0,8803.0,6121.0,1.32,1.31,0.01,1121.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-19,80172.0,79129.0,1043.0,7916.0,5742.0,1.47,1.45,0.02,1052.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-20,88054.0,86147.0,1907.0,7882.0,5904.0,1.61,1.58,0.03,1081.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-21,95373.0,92818.0,2555.0,7319.0,5884.0,1.75,1.7,0.05,1078.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-22,102143.0,99455.0,2688.0,6770.0,5729.0,1.87,1.82,0.05,1049.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-23,102419.0,99731.0,2688.0,276.0,5574.0,1.88,1.83,0.05,1021.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-24,102419.0,99731.0,2688.0,0.0,5567.0,1.88,1.83,0.05,1020.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-25,111380.0,106399.0,4981.0,8961.0,5589.0,2.04,1.95,0.09,1024.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-26,118608.0,113371.0,5237.0,7228.0,5491.0,2.17,2.08,0.1,1006.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-27,125671.0,120162.0,5509.0,7063.0,5374.0,2.3,2.2,0.1,984.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-28,135381.0,128350.0,7031.0,9710.0,5715.0,2.48,2.35,0.13,1047.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-29,147180.0,137815.0,9365.0,11799.0,6434.0,2.7,2.52,0.17,1178.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-30,148572.0,139204.0,9368.0,1392.0,6593.0,2.72,2.55,0.17,1208.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-01-31,148853.0,139317.0,9536.0,281.0,6633.0,2.73,2.55,0.17,1215.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-01,160613.0,148168.0,12445.0,11760.0,7033.0,2.94,2.71,0.23,1288.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-02,172870.0,156980.0,15890.0,12257.0,7752.0,3.17,2.88,0.29,1420.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-03,184575.0,166355.0,18220.0,11705.0,8415.0,3.38,3.05,0.33,1541.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-04,198996.0,175225.0,23771.0,14421.0,9088.0,3.64,3.21,0.44,1665.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-05,214041.0,183591.0,30450.0,15045.0,9552.0,3.92,3.36,0.56,1750.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-06,216825.0,185679.0,31146.0,2784.0,9750.0,3.97,3.4,0.57,1786.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-07,217005.0,185859.0,31146.0,180.0,9736.0,3.97,3.4,0.57,1783.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-08,228236.0,193204.0,35032.0,11231.0,9660.0,4.18,3.54,0.64,1769.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-09,243117.0,200544.0,42573.0,14881.0,10035.0,4.45,3.67,0.78,1838.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-10,256128.0,207046.0,49082.0,13011.0,10222.0,4.69,3.79,0.9,1872.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-11,269736.0,214053.0,55683.0,13608.0,10106.0,4.94,3.92,1.02,1851.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-12,283774.0,221698.0,62076.0,14038.0,9962.0,5.2,4.06,1.14,1825.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-13,288227.0,225732.0,62495.0,4453.0,10200.0,5.28,4.13,1.14,1868.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-14,299035.0,236335.0,62700.0,10808.0,11719.0,5.48,4.33,1.15,2146.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-15,312094.0,242597.0,69497.0,13059.0,11980.0,5.72,4.44,1.27,2194.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-16,323107.0,247265.0,75842.0,11013.0,11427.0,5.92,4.53,1.39,2093.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-17,334413.0,252513.0,81900.0,11306.0,11184.0,6.13,4.63,1.5,2048.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-18,345205.0,256708.0,88497.0,10792.0,10781.0,6.32,4.7,1.62,1975.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-19,358068.0,262842.0,95226.0,12863.0,10613.0,6.56,4.81,1.74,1944.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-20,364744.0,269235.0,95509.0,6676.0,10931.0,6.68,4.93,1.75,2002.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-21,370818.0,275309.0,95509.0,6074.0,10255.0,6.79,5.04,1.75,1878.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-22,383138.0,280739.0,102399.0,12320.0,10149.0,7.02,5.14,1.88,1859.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-23,394790.0,286408.0,108382.0,11652.0,10240.0,7.23,5.25,1.99,1876.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2021-02-24,409434.0,294165.0,115269.0,14644.0,10717.0,7.5,5.39,2.11,1963.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovenia,SVN,2020-12-27,5915.0,5915.0,,,,0.28,0.28,,,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2020-12-28,7463.0,7463.0,,1548.0,1548.0,0.36,0.36,,745.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2020-12-29,8575.0,8575.0,,1112.0,1330.0,0.41,0.41,,640.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2020-12-30,9016.0,9016.0,,441.0,1034.0,0.43,0.43,,497.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2020-12-31,10775.0,10775.0,,1759.0,1215.0,0.52,0.52,,584.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-01,10923.0,10923.0,,148.0,1002.0,0.53,0.53,,482.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-02,11327.0,11327.0,,404.0,902.0,0.54,0.54,,434.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-03,11882.0,11882.0,,555.0,852.0,0.57,0.57,,410.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-04,12973.0,12973.0,,1091.0,787.0,0.62,0.62,,379.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-05,15398.0,15398.0,,2425.0,975.0,0.74,0.74,,469.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-06,20524.0,20524.0,,5126.0,1644.0,0.99,0.99,,791.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-07,25808.0,25808.0,,5284.0,2148.0,1.24,1.24,,1033.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-08,28999.0,28999.0,,3191.0,2582.0,1.39,1.39,,1242.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-09,29247.0,29247.0,,248.0,2560.0,1.41,1.41,,1231.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-10,29248.0,29248.0,,1.0,2481.0,1.41,1.41,,1193.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-11,29732.0,29732.0,,484.0,2394.0,1.43,1.43,,1152.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-12,31523.0,31523.0,,1791.0,2304.0,1.52,1.52,,1108.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-13,36204.0,36204.0,,4681.0,2240.0,1.74,1.74,,1077.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-14,42860.0,42860.0,,6656.0,2436.0,2.06,2.06,,1172.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-15,47617.0,47617.0,,4757.0,2660.0,2.29,2.29,,1280.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-16,47941.0,47941.0,,324.0,2671.0,2.31,2.31,,1285.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-17,47945.0,47945.0,,4.0,2671.0,2.31,2.31,,1285.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-18,48172.0,48007.0,165.0,227.0,2634.0,2.32,2.31,0.01,1267.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-19,50340.0,48560.0,1780.0,2168.0,2688.0,2.42,2.34,0.09,1293.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-20,54891.0,49730.0,5161.0,4551.0,2670.0,2.64,2.39,0.25,1284.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-21,59419.0,51015.0,8404.0,4528.0,2366.0,2.86,2.45,0.4,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-22,61595.0,52221.0,9374.0,2176.0,1997.0,2.96,2.51,0.45,961.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-23,62308.0,52451.0,9857.0,713.0,2052.0,3.0,2.52,0.47,987.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-24,62457.0,52467.0,9990.0,149.0,2073.0,3.0,2.52,0.48,997.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-25,62464.0,52469.0,9995.0,7.0,2042.0,3.0,2.52,0.48,982.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-26,64255.0,52556.0,11699.0,1791.0,1988.0,3.09,2.53,0.56,956.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-27,69079.0,52827.0,16252.0,4824.0,2027.0,3.32,2.54,0.78,975.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-28,75029.0,53338.0,21691.0,5950.0,2230.0,3.61,2.57,1.04,1073.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-29,79539.0,53899.0,25640.0,4510.0,2563.0,3.83,2.59,1.23,1233.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-30,79643.0,53904.0,25739.0,104.0,2476.0,3.83,2.59,1.24,1191.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-01-31,79645.0,53904.0,25741.0,2.0,2455.0,3.83,2.59,1.24,1181.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-01,79701.0,53927.0,25774.0,56.0,2462.0,3.83,2.59,1.24,1184.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-02,80811.0,53943.0,26868.0,1110.0,2365.0,3.89,2.59,1.29,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-03,85550.0,54091.0,31459.0,4739.0,2353.0,4.12,2.6,1.51,1132.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-04,92918.0,54749.0,38169.0,7368.0,2556.0,4.47,2.63,1.84,1229.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-05,98527.0,55113.0,43414.0,5609.0,2713.0,4.74,2.65,2.09,1305.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-06,99127.0,55141.0,43986.0,600.0,2783.0,4.77,2.65,2.12,1339.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-07,99127.0,55141.0,43986.0,0.0,2783.0,4.77,2.65,2.12,1339.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-08,99527.0,55541.0,43986.0,400.0,2832.0,4.79,2.67,2.12,1362.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-09,99646.0,55629.0,44017.0,119.0,2691.0,4.79,2.68,2.12,1294.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-10,102839.0,58107.0,44732.0,3193.0,2470.0,4.95,2.8,2.15,1188.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-11,111140.0,64753.0,46387.0,8301.0,2603.0,5.35,3.11,2.23,1252.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-12,119544.0,71436.0,48108.0,8404.0,3002.0,5.75,3.44,2.31,1444.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-13,120410.0,72114.0,48296.0,866.0,3040.0,5.79,3.47,2.32,1462.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-14,120425.0,72128.0,48297.0,15.0,3043.0,5.79,3.47,2.32,1464.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-15,120508.0,72202.0,48306.0,83.0,2997.0,5.8,3.47,2.32,1442.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-16,121629.0,73252.0,48377.0,1121.0,3140.0,5.85,3.52,2.33,1510.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-17,127143.0,78150.0,48993.0,5514.0,3472.0,6.12,3.76,2.36,1670.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-18,135937.0,86271.0,49666.0,8794.0,3542.0,6.54,4.15,2.39,1704.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-19,142505.0,92283.0,50222.0,6568.0,3280.0,6.85,4.44,2.42,1578.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-20,145018.0,94778.0,50240.0,2513.0,3515.0,6.98,4.56,2.42,1691.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-21,145019.0,94779.0,50240.0,1.0,3513.0,6.98,4.56,2.42,1690.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-22,145387.0,95142.0,50245.0,368.0,3554.0,6.99,4.58,2.42,1710.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2021-02-23,146746.0,96493.0,50253.0,1359.0,3588.0,7.06,4.64,2.42,1726.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
